pet_id,color,sex,age,size,hair_length,special_needs_p,purebred_p,shots_current_p,housetrained_p,declawed_p,good_with_kids_p,good_with_dogs_p,good_with_cats_p,spayed_neutered_p
25890079,Brown/Chocolate - with White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,t,t,f
25890082,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,f
25890100,"Black - with Tan, Yellow or Fawn",m,adult,Small 25 lbs (11 kg) or less,,f,f,,t,f,,t,,t
25890108,"Black - with Brown, Red, Golden, Orange or Chestnut",f,puppy,,,f,f,,,,,,,
25890111,Tan/Yellow/Fawn - with White,f,young,Large 61-100 lbs (28-45 kg),,f,f,t,f,f,t,t,t,t
25890117,Gray/Silver/Salt & Pepper - with Black,f,young,Large 61-100 lbs (28-45 kg),,f,t,t,t,,t,,,t
25890129,Red/Golden/Orange/Chestnut,f,adult,Large 61-100 lbs (28-45 kg),,f,t,,,,,,,t
25890139,Tan/Yellow/Fawn,f,young,Small 25 lbs (11 kg) or less,,f,f,,t,f,t,t,,t
25890169,Brown/Chocolate - with White,f,adult,Small 25 lbs (11 kg) or less,,f,t,,,,t,t,,
25890181,Tan/Yellow/Fawn - with Black,m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,f,,t,t,t,f
25890192,Gray/Blue/Silver/Salt & Pepper,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25890208,,m,adult,,,,,,,,,,,
25890209,,f,adult,,,,,,,,,,,
25890223,Tan/Yellow/Fawn - with Black,m,,,,f,t,,f,,t,t,f,t
25890226,"White - with Red, Golden, Orange or Chestnut",f,young,Med. 26-60 lbs (12-27 kg),,f,f,,t,f,t,t,t,t
25890250,Black,m,adult,Small 25 lbs (11 kg) or less,,f,f,,,,,,,t
25890251,Red/Golden/Orange/Chestnut,m,senior,Large 61-100 lbs (28-45 kg),,f,t,,,,,,,t
25890266,White,m,puppy,Small 25 lbs (11 kg) or less,,f,f,,,,,t,,t
25890271,Black - with White,f,puppy,Small 25 lbs (11 kg) or less,,f,f,,,,,t,,t
25890277,Tan/Yellow/Fawn,f,puppy,Small 25 lbs (11 kg) or less,,f,f,,,,t,t,,t
25890287,Tricolor (Tan/Brown & Black & White),f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,,,,,t,,t
25890289,Red/Golden/Orange/Chestnut - with White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,t,,,,,t,,t
25890306,Tan/Yellow/Fawn - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,,t,f,t,t,t,t
25890308,White - with Black,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,,t,t,,t
25890432,Tricolor (Tan/Brown & Black & White),m,young,Small 25 lbs (11 kg) or less,,f,f,,t,,t,t,t,t
25890434,White,m,young,Small 25 lbs (11 kg) or less,,f,f,t,f,,,t,,t
25890444,"White - with Red, Golden, Orange or Chestnut",m,adult,Large 61-100 lbs (28-45 kg),,f,t,,t,,,t,,t
25890446,,m,puppy,Med. 26-60 lbs (12-27 kg),,f,,t,,f,t,t,t,t
25890453,,m,puppy,Med. 26-60 lbs (12-27 kg),,f,,t,,f,t,t,t,t
25890458,,m,young,Med. 26-60 lbs (12-27 kg),,f,,t,,f,t,t,,t
25890483,Brown/Chocolate,f,puppy,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25890484,Tan/Yellow/Fawn,,adult,Small 25 lbs (11 kg) or less,,f,t,,t,,t,t,,t
25890502,Gray/Blue/Silver/Salt & Pepper,f,young,Large 61-100 lbs (28-45 kg),,f,f,t,,,,t,,t
25890507,Gray/Silver/Salt & Pepper - with White,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25890516,Gray/Silver/Salt & Pepper - with Black,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,f
25890528,"Black - with Tan, Yellow or Fawn",m,puppy,Large 61-100 lbs (28-45 kg),,f,f,t,f,,t,t,t,f
25890543,White - with Black,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,,,,t
25890546,White,m,young,Large 61-100 lbs (28-45 kg),,f,t,,t,,f,t,,t
25890565,"Black - with Brown, Red, Golden, Orange or Chestnut",m,young,Small 25 lbs (11 kg) or less,,f,t,t,t,,t,t,,t
25890572,Black,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,t
25890573,Black,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,t
25890601,,f,,Med. 26-60 lbs (12-27 kg),,f,f,,f,f,,,,f
25890602,,m,,Large 61-100 lbs (28-45 kg),,f,f,,f,f,,,,f
25890608,"Black - with Brown, Red, Golden, Orange or Chestnut",m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,f,t
25890648,Black,f,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25890651,Red/Golden/Orange/Chestnut,f,young,Small 25 lbs (11 kg) or less,,,,,,,,,,
25890656,Gray/Silver/Salt & Pepper - with Black,f,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25890731,Black,m,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25890735,Black,f,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25890737,"White - with Tan, Yellow or Fawn",f,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25890751,Brindle,m,adult,Small 25 lbs (11 kg) or less,,,,,,,,,,
25890935,Brindle,f,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25890943,"White - with Tan, Yellow or Fawn",f,adult,Small 25 lbs (11 kg) or less,,,,,,,,,,
25890949,Gray/Silver/Salt & Pepper - with Black,m,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25890963,,m,adult,Small 25 lbs (11 kg) or less,,,,,,,,,,
25890978,Black,f,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25890979,Black,f,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25890995,Tan/Yellow/Fawn,f,puppy,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25890996,Tan/Yellow/Fawn,f,puppy,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891001,Tan/Yellow/Fawn,m,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891003,,f,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891006,,m,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891048,Black,m,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891053,Black,f,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891055,Black,f,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891065,Brindle,f,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891067,Black,m,senior,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891072,"White - with Tan, Yellow or Fawn",f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,t,f,t
25891086,Brindle,m,adult,Large 61-100 lbs (28-45 kg),,,,,,,,,,
25891095,Gray/Silver/Salt & Pepper - with Black,m,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891096,Gray/Silver/Salt & Pepper - with Black,m,adult,Large 61-100 lbs (28-45 kg),,,,,,,,,,
25891128,"White - with Tan, Yellow or Fawn",m,adult,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891143,"White - with Tan, Yellow or Fawn",f,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891162,Tan/Yellow/Fawn,f,young,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891204,Black,f,young,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891212,"White - with Tan, Yellow or Fawn",f,puppy,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891216,Brown/Chocolate,m,young,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891226,Tan/Yellow/Fawn,m,young,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891228,Black,m,young,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891302,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891308,"White - with Tan, Yellow or Fawn",m,adult,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891314,,f,adult,Small 25 lbs (11 kg) or less,,f,t,,,,,,,t
25891337,"White - with Tan, Yellow or Fawn",m,adult,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891341,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891348,Tan/Yellow/Fawn,m,adult,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891349,Black,m,young,Small 25 lbs (11 kg) or less,,,,,,,,,,
25891358,Black,m,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891360,,f,senior,Small 25 lbs (11 kg) or less,,f,f,t,,,t,t,t,t
25891397,"White - with Tan, Yellow or Fawn",m,adult,Med. 26-60 lbs (12-27 kg),,,,,,,,,,
25891402,Tan/Yellow/Fawn - with Black,f,young,Large 61-100 lbs (28-45 kg),,f,f,t,,,,,,
25891403,Tricolor (Tan/Brown & Black & White),m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,t,t
25891404,Tricolor (Tan/Brown & Black & White),m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,t,t
25891405,Tricolor (Tan/Brown & Black & White),m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,t,t
25891406,Tricolor (Tan/Brown & Black & White),m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,t,t
25891443,,f,young,Med. 26-60 lbs (12-27 kg),,,,t,,,t,t,,t
25891457,White,f,puppy,Large 61-100 lbs (28-45 kg),,,,t,,,t,t,,
25891458,White,f,puppy,Large 61-100 lbs (28-45 kg),,,,t,,,t,t,,
25891462,Brown/Chocolate - with White,m,adult,Small 25 lbs (11 kg) or less,,,,t,,,,t,,t
25891467,,f,adult,Small 25 lbs (11 kg) or less,,,,t,,,t,t,,
25891491,,m,adult,Small 25 lbs (11 kg) or less,,f,t,,,,,,,t
25891496,,m,puppy,Small 25 lbs (11 kg) or less,,f,f,,,,,,,
25891509,,m,adult,Large 61-100 lbs (28-45 kg),,f,t,,,,,,,t
25891689,,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,f,,f,,,,t
25891690,,f,young,Med. 26-60 lbs (12-27 kg),,f,f,f,,f,,,,f
25891722,,f,adult,Med. 26-60 lbs (12-27 kg),,f,t,f,,f,,,,f
25891726,,f,senior,Med. 26-60 lbs (12-27 kg),,f,f,f,,f,,t,,f
25891749,,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,,,,t
25891760,,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,,,,f
25891792,,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,,,,t
25891798,,f,adult,Large 61-100 lbs (28-45 kg),,f,f,t,,f,,,,t
25891805,,m,adult,Large 61-100 lbs (28-45 kg),,f,f,f,,f,,,,t
25891808,,m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,,f,,,,t
25891813,,m,puppy,Large 61-100 lbs (28-45 kg),,f,f,f,f,f,t,t,t,f
25891814,,m,puppy,Large 61-100 lbs (28-45 kg),,f,f,t,f,f,t,t,t,f
25891832,,f,adult,Large 61-100 lbs (28-45 kg),,f,t,t,,f,,,,t
25891889,Black,f,puppy,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25891894,Tan/Yellow/Fawn,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,t,,t
25891928,Tan/Yellow/Fawn - with White,m,young,Small 25 lbs (11 kg) or less,,f,f,t,f,,t,t,t,f
25891933,,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,f,,f,t,,,f
25891935,,m,young,Med. 26-60 lbs (12-27 kg),,f,t,t,,f,,,,t
25891937,Red/Golden/Orange/Chestnut,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25891983,,f,adult,Med. 26-60 lbs (12-27 kg),,f,t,t,,f,,f,f,t
25892016,,m,young,Med. 26-60 lbs (12-27 kg),,f,t,t,,f,,,,t
25892069,Tan/Yellow/Fawn - with Black,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,f
25892077,,f,puppy,Med. 26-60 lbs (12-27 kg),,f,t,t,,f,,,,f
25892079,,f,puppy,Med. 26-60 lbs (12-27 kg),,f,t,t,,f,,,,f
25892092,Gray/Blue/Silver/Salt & Pepper,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25892133,,m,puppy,Large 61-100 lbs (28-45 kg),,f,f,,f,,,,,
25892140,White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,,,,,,t
25892141,Black,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,,,,,,t
25892159,Red/Golden/Orange/Chestnut - with White,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,t,,t
25892160,Black,f,young,Large 61-100 lbs (28-45 kg),,f,f,t,t,f,,t,,f
25892177,Tan/Yellow/Fawn,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25892245,,m,adult,Large 61-100 lbs (28-45 kg),,f,t,t,,f,,,,t
25892247,,f,young,Large 61-100 lbs (28-45 kg),,f,t,t,,f,,,,f
25892255,,m,adult,Large 61-100 lbs (28-45 kg),,f,t,f,t,f,f,t,t,f
25892258,,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,f,,f,,,,f
25892259,,f,young,Med. 26-60 lbs (12-27 kg),,f,t,t,,f,,,,f
25892273,,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,,,,f
25892274,,f,young,Med. 26-60 lbs (12-27 kg),,f,t,t,,f,,,,t
25892276,,m,adult,Med. 26-60 lbs (12-27 kg),,f,t,t,,f,,,,f
25892281,Tricolor (Tan/Brown & Black & White),f,adult,Small 25 lbs (11 kg) or less,,f,f,t,f,,,t,,t
25892418,White,m,puppy,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25892420,White,f,puppy,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25892422,Black,m,adult,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25892450,Brindle,m,young,Small 25 lbs (11 kg) or less,,,f,,,,f,f,f,t
25892455,Tan/Yellow/Fawn,m,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25892456,Black - with White,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25892473,Brindle,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,f,f,f,,t,,f
25892479,Black,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25892487,"White - with Tan, Yellow or Fawn",m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25892496,"Black - with Tan, Yellow or Fawn",m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25892499,Tan/Yellow/Fawn,m,adult,X-Large 101 lbs (46 kg) or more,,,f,,,,,,,t
25892521,Brown/Chocolate - with Black,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,f,f,,,,,f
25892527,Black,m,puppy,Small 25 lbs (11 kg) or less,,f,f,f,f,,,,,f
25892532,Brown/Chocolate - with White,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,t,,t
25892589,Brindle - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,t,,f
25892601,Black,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25892632,Black,m,puppy,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25892633,Brindle,m,young,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25892635,Black,m,young,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25892643,Gray/Silver/Salt & Pepper - with White,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25892649,,f,puppy,,,f,f,,,,,,,
25892654,,m,young,Small 25 lbs (11 kg) or less,,f,t,t,,f,,,,f
25892656,,m,adult,Large 61-100 lbs (28-45 kg),,f,t,t,,f,,,,f
25892665,Red/Golden/Orange/Chestnut,m,young,Large 61-100 lbs (28-45 kg),,f,f,f,t,,,,,f
25892667,"Black - with Tan, Yellow or Fawn",m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,,t
25892668,Brindle - with White,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,f,f,,,,,f
25892677,White,m,senior,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25892691,Black - with White,f,adult,Large 61-100 lbs (28-45 kg),,f,f,f,f,,,,,f
25892703,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25892720,,f,adult,Small 25 lbs (11 kg) or less,,f,t,t,f,f,t,t,t,t
25892733,Gray/Blue/Silver/Salt & Pepper,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25892738,Black,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25892756,Tan/Yellow/Fawn,f,senior,Large 61-100 lbs (28-45 kg),,f,f,t,,f,,,,t
25892762,Black,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,t
25892767,Black,f,puppy,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25892774,"White - with Tan, Yellow or Fawn",m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25892776,White - with Brown or Chocolate,m,young,Small 25 lbs (11 kg) or less,,,,t,t,,t,t,,t
25892780,Tan/Yellow/Fawn,f,puppy,Large 61-100 lbs (28-45 kg),,,,t,t,,t,t,,t
25892781,Brown/Chocolate - with Tan,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25892782,Red/Golden/Orange/Chestnut - with White,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,,t,,f,t,,t
25892783,Brown/Chocolate,f,young,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,,t
25892788,Tan/Yellow/Fawn - with Black,m,young,Small 25 lbs (11 kg) or less,,f,f,t,f,,t,t,,f
25892790,White - with Black,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25892802,Tan/Yellow/Fawn - with White,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,f,f,,,,,f
25892811,Gray/Silver/Salt & Pepper - with Black,m,senior,Small 25 lbs (11 kg) or less,,f,f,t,f,,,t,t,t
25892834,Brown/Chocolate,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25892867,White,m,senior,Small 25 lbs (11 kg) or less,,,t,,,,,,,t
25892919,White - with Brown or Chocolate,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,,,,t
25892922,,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,,f,f,,,,t
25892924,"White - with Tan, Yellow or Fawn",m,young,Small 25 lbs (11 kg) or less,,f,f,f,t,,t,t,,f
25892950,Gray/Blue/Silver/Salt & Pepper,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25892970,White - with Black,f,puppy,Small 25 lbs (11 kg) or less,,f,f,t,f,,t,t,,t
25892985,"White - with Tan, Yellow or Fawn",m,adult,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,t,t
25892987,"White - with Red, Golden, Orange or Chestnut",m,puppy,,,f,f,,,,t,t,,t
25892993,"White - with Tan, Yellow or Fawn",m,adult,Small 25 lbs (11 kg) or less,,f,f,,t,,,t,,t
25892995,Tricolor (Tan/Brown & Black & White),m,adult,Small 25 lbs (11 kg) or less,,f,f,,,,,t,,t
25893022,White - with Black,f,puppy,Small 25 lbs (11 kg) or less,,f,f,t,f,,t,t,,t
25893059,Tan/Yellow/Fawn,f,adult,Small 25 lbs (11 kg) or less,,f,f,t,t,,,t,t,t
25893079,Tan/Yellow/Fawn,f,young,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25893089,White,m,puppy,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25893090,Brown/Chocolate,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25893095,Brown/Chocolate,m,puppy,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25893165,Tan/Yellow/Fawn,f,young,Small 25 lbs (11 kg) or less,,f,f,t,f,,,t,,t
25893166,Tricolor (Tan/Brown & Black & White),f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,,t
25893188,Tan/Yellow/Fawn,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,,,,t
25893196,Tan/Yellow/Fawn,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,,,,t
25893224,White,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25893255,"Black - with Brown, Red, Golden, Orange or Chestnut",f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25893269,Brown/Chocolate,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,f,,,f
25893271,Tan/Yellow/Fawn - with White,m,adult,Med. 26-60 lbs (12-27 kg),,,,t,t,,t,t,,t
25893274,Tan/Yellow/Fawn,f,senior,Large 61-100 lbs (28-45 kg),,t,t,t,t,,,,,t
25893296,Red/Golden/Orange/Chestnut,f,young,Large 61-100 lbs (28-45 kg),,,t,,,,,,,f
25893311,Black - with White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,t
25893318,"White - with Red, Golden, Orange or Chestnut",m,puppy,Large 61-100 lbs (28-45 kg),,f,f,t,f,,t,t,t,t
25893323,Black - with White,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,f
25893332,Brown/Chocolate - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,t,,t
25893350,Tan/Yellow/Fawn,m,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25893402,Black,m,senior,Small 25 lbs (11 kg) or less,,,f,,,,f,,,t
25893403,Black,f,senior,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25893408,Black,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25893420,Black - with White,m,puppy,,,f,f,,t,,t,t,,
25893422,Tan/Yellow/Fawn,,young,Large 61-100 lbs (28-45 kg),,f,f,,t,,t,t,,t
25893423,Black - with White,m,young,Large 61-100 lbs (28-45 kg),,f,t,,t,,t,t,t,t
25893427,Black,f,young,,,f,f,,f,,t,t,,t
25893430,Black,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25893437,White,f,adult,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25893442,Gray/Silver/Salt & Pepper - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,f,f,,t,t,,f
25893456,Tan/Yellow/Fawn - with Black,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,,t,t,t,t
25893459,Black - with White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,,,t,t,t,
25893460,Tan/Yellow/Fawn,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,,,t,t,t,
25893462,Tan/Yellow/Fawn,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,,,t,t,t,
25893469,"White - with Red, Golden, Orange or Chestnut",m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25893471,Brown/Chocolate,m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,,,,,,t
25893473,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25893483,Brindle,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,,,t
25893484,"Black - with Tan, Yellow or Fawn",f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,t
25893485,White,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,,t
25893487,Black - with White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,,f
25893505,Brindle,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25893627,Black,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25893651,Brindle,m,young,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25893671,Brown/Chocolate,f,senior,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25893704,Brown/Chocolate,f,puppy,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25893726,Black,f,puppy,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25893739,Tan/Yellow/Fawn,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25893740,Brown/Chocolate,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25893793,"Black - with Brown, Red, Golden, Orange or Chestnut",m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,t,f
25893800,Tan/Yellow/Fawn,f,young,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25893830,,f,,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,,t,t,t
25893834,White,m,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25893835,Black,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25893841,Black,f,adult,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25893846,White - with Brown or Chocolate,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,,t,t,,t
25893850,Tan/Yellow/Fawn,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25893855,Tan/Yellow/Fawn - with Black,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25893882,Tan/Yellow/Fawn - with Black,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25893885,"Black - with Brown, Red, Golden, Orange or Chestnut",m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,t,t
25893900,Brindle,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25893909,Brindle,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25893923,Brown/Chocolate,f,young,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25893924,Brown/Chocolate,f,young,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25893925,Tan/Yellow/Fawn,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25893930,White,m,senior,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25893934,Tan/Yellow/Fawn,f,puppy,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25893952,,m,young,,,f,t,,,,,,,
25893993,Black - with Gray or Silver,m,adult,Large 61-100 lbs (28-45 kg),,t,f,f,f,,,,,f
25893994,,m,adult,Large 61-100 lbs (28-45 kg),,f,t,,f,f,f,t,,t
25894008,Red/Golden/Orange/Chestnut,f,adult,Large 61-100 lbs (28-45 kg),,t,,,,,,,,t
25894031,Tan/Yellow/Fawn - with White,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25894033,Black,m,adult,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25894038,Black - with White,f,,,,f,f,,,,,,,
25894056,Black,m,puppy,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25894075,Tan/Yellow/Fawn - with White,f,puppy,Small 25 lbs (11 kg) or less,,f,f,t,f,,t,t,t,t
